LOT,WAFER_ID,PRODUCT,ROUTE,LAYER,DEVICE,SUBENTITY,OPERATION,RECIPE,SUBENTITY_END_TIME,PILOT_STATUS,N_SCAN,SUM_NCDD,STATUS,CLASS,ZERO_NCDD,INSPECT_TIME,INSPECT_TOOL,BEEP_NCDD,STATUS_BEEP,CLASS_BEEP,ZERO_BEEP,SMP_NCDD,STATUS_SMP,CLASS_SMP,ZERO_SMP,STEPPER,RETICLE,SIF_SED,SIF_ETCH,SIF_DEFECT,ENTITY,LOT7,WAFER,SLOT,P_ORDER,CCMR2,ICCR2,GF,CV,SRCIP,FULLPM,FULLPM_RF,MINIPM,MINIPM_RF,CNTR_SS,PL_RECIPE,PT_BTWN,PL_TIME,UPT_12HRS,UNW_12HRS,UP_12HRS,ROUTE_STARTS,CH_SS_5_TA,CH_SS_5_TA_CLASS,CH_SS_5_N,FL_SS_5_TA,FL_SS_5_N,CH_SS_5_LA,CH_SS_5_LA_CLASS,FL_SS_5_LA,CH_SS_5_AC,CH_SS_5_AC_CLASS,FL_SS_5_AC,CH_SS_5_CA,CH_SS_5_CA_CLASS,FL_SS_5_CA,CH_SS_10_TA,CH_SS_10_TA_CLASS,CH_SS_10_N,FL_SS_10_TA,FL_SS_10_N,CH_SS_10_LA,CH_SS_10_LA_CLASS,FL_SS_10_LA,CH_SS_10_AC,CH_SS_10_AC_CLASS,FL_SS_10_AC,CH_SS_10_CA,CH_SS_10_CA_CLASS,FL_SS_10_CA,CH_SS_15_TA,CH_SS_15_TA_CLASS,CH_SS_15_N,FL_SS_15_TA,FL_SS_15_N,CH_SS_15_LA,CH_SS_15_LA_CLASS,FL_SS_15_LA,CH_SS_15_AC,CH_SS_15_AC_CLASS,FL_SS_15_AC,CH_SS_15_CA,CH_SS_15_CA_CLASS,FL_SS_15_CA,CH_SS_DAYS
D5306400,GP3CE131JKE7,8PXMCVAG,FL,8M5CL,PXMG,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-24 06:18:41,ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-11-24 07:35:55,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA2,0,0,1,AME401,D530640,131,18.0,7.0,OFF,ON,ON,ON,OFF,3725.0,225.0,2521.0,141.0,322.0,P_78_GABON_R1,0.5818663889,11/24/2025 6:18:41 AM,1.4452480556,25.0,12.043733796,FL78.31YBC_SNIP_DLP2203458-1_2946,2.007936507929762,2.0,84,0.9761904761892858,28,0.6547619047571429,2.0,0.40476190476071433,0.18650793650714287,1.0,0.011904761903571428,0.049285714285714294,1.0,0.0010714285714285715,0.0,0.0,1,3.2886178861804876,82,0.0,0.0,0.9349593495853659,0.0,0.0,0.02032520325121951,0.0,0.0,0.00850609756097561,0.0,0.0,1,2.689458689462393,117,0.0,0.0,0.8404558404470086,0.0,0.0,0.025641025640170935,0.0,0.0,0.006987179487179487,5.261736111111111
D5306400,GP3CE130JKA5,8PXMCVAG,FL,8M5CL,PXMG,AME401_PM3,263067.0,P_78_GABON_B10_R3,2025-11-24 05:57:31,ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-11-24 07:35:55,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA2,0,0,1,AME401,D530640,130,1.0,1.0,OFF,ON,ON,ON,OFF,3725.0,225.0,2521.0,141.0,322.0,P_78_GABON_R1,0.5818663889,11/24/2025 5:57:31 AM,1.4452480556,25.0,12.043733796,FL78.31YBC_SNIP_DLP2203458-1_2946,2.007936507929762,2.0,84,0.9770114942517242,29,0.6547619047571429,2.0,0.4022988505724138,0.18650793650714287,1.0,0.011494252872413792,0.049285714285714294,1.0,0.0010344827586206897,0.0,0.0,1,3.2886178861804876,82,0.0,0.0,0.9349593495853659,0.0,0.0,0.02032520325121951,0.0,0.0,0.00850609756097561,0.0,0.0,1,2.689458689462393,117,0.0,0.0,0.8404558404470086,0.0,0.0,0.025641025640170935,0.0,0.0,0.006987179487179487,5.247037037037037
D5301250N,GN9WV304JKF6,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 17:56:05,SRCIP,4,0.0,BSL,ZERO,True,2025-11-23 18:36:49,BPD446,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXMCGMT51NA2,0,1,1,AME421,D530125,304,22.0,12.0,ON,ON,ON,ON,ON,841.0,74.0,841.0,74.0,559.0,P_78_GABON_B10_R3,1.7314897222,11/23/2025 5:56:05 PM,3.7211536111,63.0,31.009613426,FL78.31YBC_SNIP_DLP2203458-1_2946,0.0,0.0,1,0.8095238095228571,35,0.0,0.0,0.31428571428285706,0.0,0.0,0.009523809522857142,0.0,0.0,0.0008571428571428571,0.0,0.0,1,3.3502109704658234,79,0.0,0.0,0.9409282700341773,0.0,0.0,0.021097046412658225,0.0,0.0,0.008829113924050632,0.0,0.0,1,2.669540229888793,116,0.0,0.0,0.8189655172327586,0.0,0.0,0.025862068964655174,0.0,0.0,0.007047413793103448,4.888356481481481
D5301250N,GN9WV303JKB4,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 17:52:33,SRCIP,4,0.0,BSL,ZERO,True,2025-11-23 18:36:49,BPD446,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXMCGMT51NA2,0,1,1,AME421,D530125,303,20.0,11.0,ON,ON,ON,ON,ON,841.0,74.0,841.0,74.0,559.0,P_78_GABON_B10_R3,1.7314897222,11/23/2025 5:52:33 PM,3.7211536111,63.0,31.009613426,FL78.31YBC_SNIP_DLP2203458-1_2946,0.0,0.0,1,0.8095238095228571,35,0.0,0.0,0.31428571428285706,0.0,0.0,0.009523809522857142,0.0,0.0,0.0008571428571428571,0.0,0.0,1,3.3502109704658234,79,0.0,0.0,0.9409282700341773,0.0,0.0,0.021097046412658225,0.0,0.0,0.008829113924050632,0.0,0.0,1,2.669540229888793,116,0.0,0.0,0.8189655172327586,0.0,0.0,0.025862068964655174,0.0,0.0,0.007047413793103448,4.885902777777778
D5301250N,GN9WV299JKC0,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 17:27:34,SRCIP,4,0.003926,BSL,BSL,False,2025-11-23 18:36:49,BPD446,0.0,BSL,ZERO,True,0.003926,BSL,BSL,False,SNY510,8PXMCGMT51NA2,0,1,1,AME421,D530125,299,5.0,4.0,ON,ON,ON,ON,ON,841.0,74.0,841.0,74.0,559.0,P_78_GABON_B10_R3,1.7314897222,11/23/2025 5:27:34 PM,3.7211536111,63.0,31.009613426,FL78.31YBC_SNIP_DLP2203458-1_2946,0.0,0.0,1,0.7745098039205881,34,0.0,0.0,0.2647058823499999,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.0,0.0,1,3.3675213675230773,78,0.0,0.0,0.9273504273423078,0.0,0.0,0.021367521366666666,0.0,0.0,0.008942307692307692,0.0,0.0,1,2.675362318844348,115,0.0,0.0,0.8086956521652173,0.0,0.0,0.026086956520869564,0.0,0.0,0.007108695652173913,4.868553240740741
D5301250N,GN9WV300JKD4,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 17:20:27,SRCIP,4,0.0,BSL,ZERO,True,2025-11-23 18:36:49,BPD446,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXMCGMT51NA2,0,1,1,AME421,D530125,300,2.0,2.0,ON,ON,ON,ON,ON,841.0,74.0,841.0,74.0,559.0,P_78_GABON_B10_R3,1.7314897222,11/23/2025 5:20:27 PM,3.7211536111,63.0,31.009613426,FL78.31YBC_SNIP_DLP2203458-1_2946,0.0,0.0,1,0.7745098039205881,34,0.0,0.0,0.2647058823499999,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.0,0.0,1,3.3675213675230773,78,0.0,0.0,0.9273504273423078,0.0,0.0,0.021367521366666666,0.0,0.0,0.008942307692307692,0.0,0.0,1,2.675362318844348,115,0.0,0.0,0.8086956521652173,0.0,0.0,0.026086956520869564,0.0,0.0,0.007108695652173913,4.863611111111111
D5295660,GP6JL629JKA2,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 09:33:49,SRCIP,6,0.006579,BSL,BSL,False,2025-11-24 00:38:59,BPD436,0.006579,BSL,BSL,False,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA1,0,0,1,AME421,D529566,629,24.0,11.0,ON,ON,ON,ON,ON,777.0,71.0,777.0,71.0,495.0,P_78_GABON_R1,5.4423311111,11/23/2025 9:33:49 AM,2.9201402778,49.0,24.334502315,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.0,0.0,1,3.456140350878948,76,0.0,0.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,0.0,0.0,1,2.6088154270008266,121,0.0,0.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,4.539560185185185
D5295660,GP6ZQ298JKH1,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 09:26:41,SRCIP,6,0.0,BSL,ZERO,True,2025-11-24 00:38:59,BPD436,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA1,0,0,1,AME421,D529566,298,22.0,9.0,ON,ON,ON,ON,ON,777.0,71.0,777.0,71.0,495.0,P_78_GABON_R1,5.4423311111,11/23/2025 9:26:41 AM,2.9201402778,49.0,24.334502315,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.0,0.0,1,3.456140350878948,76,0.0,0.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,0.0,0.0,1,2.6088154270008266,121,0.0,0.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,4.5346064814814815
D5295660,GP6JL626JKC2,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 09:22:59,SRCIP,6,0.007148,BSL,BSL,False,2025-11-24 00:38:59,BPD436,0.007148,BSL,BSL,False,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA1,0,0,1,AME421,D529566,626,20.0,8.0,ON,ON,ON,ON,ON,777.0,71.0,777.0,71.0,495.0,P_78_GABON_R1,5.4423311111,11/23/2025 9:22:59 AM,2.9201402778,49.0,24.334502315,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.0,0.0,1,3.456140350878948,76,0.0,0.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,0.0,0.0,1,2.6088154270008266,121,0.0,0.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,4.532037037037037
D5295660,GP6ZQ293JKA5,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 09:19:18,SRCIP,6,0.181633,HIGHFLIER,HIGHFLIER,False,2025-11-23 22:20:49,BPD454,0.181633,HIGHFLIER,HIGHFLIER,False,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA1,0,0,1,AME421,D529566,293,17.0,7.0,ON,ON,ON,ON,ON,777.0,71.0,777.0,71.0,495.0,P_78_GABON_R1,5.4423311111,11/23/2025 9:19:18 AM,2.9201402778,49.0,24.334502315,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.0,0.0,1,3.456140350878948,76,0.0,0.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,0.0,0.0,1,2.6088154270008266,121,0.0,0.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,4.5294791666666665
D5295660,GP6ZQ295JKB6,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 09:15:37,SRCIP,6,0.022593,HIGHFLIER,HIGHFLIER,False,2025-11-23 22:20:49,BPD454,0.022593,HIGHFLIER,HIGHFLIER,False,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA1,0,0,1,AME421,D529566,295,14.0,6.0,ON,ON,ON,ON,ON,777.0,71.0,777.0,71.0,495.0,P_78_GABON_R1,5.4423311111,11/23/2025 9:15:37 AM,2.9201402778,49.0,24.334502315,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.0,0.0,1,3.456140350878948,76,0.0,0.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,0.0,0.0,1,2.6088154270008266,121,0.0,0.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,4.526921296296297
D5295660,GP6JL630JKD3,8PXMCVAG,FL,8M5CL,PXMG,AME421_PM6,263067.0,P_78_GABON_B10_R3,2025-11-23 09:12:04,SRCIP,6,0.0,BSL,ZERO,True,2025-11-24 00:38:59,BPD436,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA1,0,0,1,AME421,D529566,630,9.0,5.0,ON,ON,ON,ON,ON,777.0,71.0,777.0,71.0,495.0,P_78_GABON_R1,5.4423311111,11/23/2025 9:12:04 AM,2.9201402778,49.0,24.334502315,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.0,0.0,1,3.456140350878948,76,0.0,0.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,0.0,0.0,1,2.6088154270008266,121,0.0,0.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,4.524456018518518
D544RUW0F,GGAED205MMG1,1X8PGVA,RE,8M6CL,PNCB,AME423_PM3,260463.0,P_78_GABON_R1,2025-11-23 08:31:29,ICCR2+CV+GF,6,0.003609,BSL,BSL,False,2025-11-23 10:19:13,BPD448,0.0,BSL,ZERO,True,0.003609,BSL,BSL,False,SNY510,8PXSCBMT61NA1,0,0,1,AME423,D544RUW,205,23.0,3.0,OFF,ON,ON,ON,OFF,34362.0,1659.0,15285.0,711.0,870.0,P_78_GABON_R1,0.1793966667,11/23/2025 8:31:29 AM,5.9533063889,102.0,49.610886574,RE78.0HG4A_SNIP_DLP2201177-1_73,0.0,0.0,1,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,6.0,3.0,3,3.456140350878948,76,5.777777777766667,3.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,6.0,3.0,3,2.6088154270008266,121,5.777777777766667,3.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,4.234467592592592
D544RUW0F,GGAED223MMG5,1X8PGVA,RE,8M6CL,PNCB,AME423_PM3,260463.0,P_78_GABON_R1,2025-11-23 08:27:56,ICCR2+CV+GF,6,0.0,BSL,ZERO,True,2025-11-23 10:19:13,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME423,D544RUW,223,16.0,2.0,OFF,ON,ON,ON,OFF,34362.0,1659.0,15285.0,711.0,870.0,P_78_GABON_R1,0.1793966667,11/23/2025 8:27:56 AM,5.9533063889,102.0,49.610886574,RE78.0HG4A_SNIP_DLP2201177-1_73,0.0,0.0,1,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,6.0,3.0,3,3.456140350878948,76,5.777777777766667,3.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,6.0,3.0,3,2.6088154270008266,121,5.777777777766667,3.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,4.232002314814815
D544RUW0F,GGAED235MME7,1X8PGVA,RE,8M6CL,PNCB,AME423_PM4,260463.0,P_78_GABON_R1,2025-11-23 08:27:56,ICCR2+CV+GF,6,0.0,BSL,ZERO,True,2025-11-23 10:19:13,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME423,D544RUW,235,18.0,3.0,OFF,ON,ON,ON,OFF,28007.0,1411.0,9660.0,459.0,15.0,P_78_GABON_R1,0.1782783333,11/23/2025 8:27:56 AM,6.1826108333,105.0,51.521756944,RE78.0HG4A_SNIP_DLP2201177-1_73,0.0,0.0,2,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.3333333333333333,1.0,3,3.456140350878948,76,0.3333333333333333,1.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,0.3333333333333333,1.0,6,2.6088154270008266,121,0.3333333333333333,1.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,0.08806712962962963
D544RUW0F,GGAED224MMD4,1X8PGVA,RE,8M6CL,PNCB,AME423_PM3,260463.0,P_78_GABON_R1,2025-11-23 08:24:20,ICCR2+CV+GF,6,0.0,BSL,ZERO,True,2025-11-23 10:19:13,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME423,D544RUW,224,5.0,1.0,OFF,ON,ON,ON,OFF,34362.0,1659.0,15285.0,711.0,870.0,P_78_GABON_R1,0.1793966667,11/23/2025 8:24:20 AM,5.9533063889,102.0,49.610886574,RE78.0HG4A_SNIP_DLP2201177-1_73,0.0,0.0,1,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,6.0,3.0,3,3.456140350878948,76,5.777777777766667,3.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,6.0,3.0,3,2.6088154270008266,121,5.777777777766667,3.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,4.229502314814815
D544RUW0F,GGAED222MMC3,1X8PGVA,RE,8M6CL,PNCB,AME423_PM4,260463.0,P_78_GABON_R1,2025-11-23 08:24:20,ICCR2+CV+GF,6,0.0,BSL,ZERO,True,2025-11-23 10:19:13,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME423,D544RUW,222,9.0,2.0,OFF,ON,ON,ON,OFF,28007.0,1411.0,9660.0,459.0,15.0,P_78_GABON_R1,0.1782783333,11/23/2025 8:24:20 AM,6.1826108333,105.0,51.521756944,RE78.0HG4A_SNIP_DLP2201177-1_73,0.0,0.0,2,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.3333333333333333,1.0,3,3.456140350878948,76,0.3333333333333333,1.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,0.3333333333333333,1.0,6,2.6088154270008266,121,0.3333333333333333,1.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,0.08556712962962963
D544RUW0F,GGAED236MMB6,1X8PGVA,RE,8M6CL,PNCB,AME423_PM4,260463.0,P_78_GABON_R1,2025-11-23 08:20:45,ICCR2+CV+GF,6,0.0,BSL,ZERO,True,2025-11-23 10:19:13,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY510,8PXSCBMT61NA1,0,0,1,AME423,D544RUW,236,3.0,1.0,OFF,ON,ON,ON,OFF,28007.0,1411.0,9660.0,459.0,15.0,P_78_GABON_R1,0.1782783333,11/23/2025 8:20:45 AM,6.1826108333,105.0,51.521756944,RE78.0HG4A_SNIP_DLP2201177-1_73,0.0,0.0,2,0.8235294117647058,34,0.0,0.0,0.26470588235,0.0,0.0,0.009803921567647058,0.0,0.0,0.0008823529411764705,0.3333333333333333,1.0,3,3.456140350878948,76,0.3333333333333333,1.0,0.951754385956579,0.0,0.0,0.021929824560526313,0.0,0.0,0.009177631578947368,0.3333333333333333,1.0,6,2.6088154270008266,121,0.3333333333333333,1.0,0.8044077134900828,0.0,0.0,0.027548209365289258,0.0,0.0,0.006942148760330578,0.08307870370370371
D5301250,GN9WV297JKA7,8PXMCVAG,FL,8M5CL,PXMG,AME417_PM3,263067.0,P_78_GABON_B10_R3,2025-11-23 02:32:12,CCMR2+ICCR2+CV+GF,2,0.010485,BSL,BSL,False,2025-11-23 19:43:39,BPD458,0.010485,HIGHFLIER,HIGHFLIER,False,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA1,0,0,1,AME417,D530125,297,16.0,4.0,ON,ON,ON,ON,OFF,1841.0,97.0,1841.0,97.0,725.0,P_78_THAR_R4,0.5230530556,11/23/2025 2:32:12 AM,4.4438641667,70.0,37.032201389,FL78.31YBC_SNIP_DLP2203458-1_2946,0.0,0.0,1,4.2439024390219515,41,0.0,0.0,0.3170731707268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4844444444466673,75,0.0,0.0,0.9466666666586667,0.0,0.0,0.01777777777733333,0.0,0.0,0.0089,0.4444444444333333,1.0,3,2.592286501380992,121,0.22222222219999999,1.0,0.7961432506801653,0.0,0.0,0.02479338842892562,0.0,0.0,0.006694214876033058,4.902708333333333
D5301250,GN9WV298JKF1,8PXMCVAG,FL,8M5CL,PXMG,AME417_PM4,263067.0,P_78_GABON_B10_R3,2025-11-23 02:28:34,CCMR2+ICCR2+CV+GF,2,0.0,BSL,ZERO,True,2025-11-23 19:43:39,BPD458,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNV442,8PXMCGMT51NA1,0,0,1,AME417,D530125,298,15.0,3.0,ON,ON,ON,ON,OFF,5717.0,283.0,5717.0,283.0,174.0,P_78_THAR_R4,0.5813813889,11/23/2025 2:28:34 AM,5.4745858333,88.0,45.621548611,FL78.31YBC_SNIP_DLP2203458-1_2946,0.0,0.0,1,4.2439024390219515,41,0.0,0.0,0.3170731707268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4844444444466673,75,0.0,0.0,0.9466666666586667,0.0,0.0,0.01777777777733333,0.0,0.0,0.0089,0.33333333335,1.0,2,2.592286501380992,121,0.33333333335,1.0,0.7961432506801653,0.0,0.0,0.02479338842892562,0.0,0.0,0.006694214876033058,1.2059837962962963
D5295480,GP6ZP644JKA5,8PXMCVAG,FL,8M6CL,PXMG,AME401_PM3,260463.0,P_78_GABON_R1,2025-11-22 23:07:43,ICCR2+CV+GF,4,0.003553,BSL,BSL,False,2025-11-23 00:43:44,BPD448,0.0,BSL,ZERO,True,0.003553,BSL,BSL,False,SNY449,8PXMCGMT61NA1,1,0,1,AME401,D529548,644,18.0,18.0,OFF,ON,ON,ON,OFF,3628.0,220.0,2424.0,136.0,225.0,C_CURTANA_L100,9.4531466667,11/22/2025 11:07:43 PM,0.5633197222,10.0,4.6943310185,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,4.2439024390219515,41,0.0,0.0,0.3170731707268293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5315315315337843,74,0.0,0.0,0.9594594594513514,0.0,0.0,0.018018018017567566,0.0,0.0,0.00902027027027027,0.0,0.0,3,2.6138888888925,120,0.0,0.0,0.8027777777691667,0.0,0.0,0.024999999999166668,0.0,0.0,0.006750000000000001,3.9624537037037038
D5295480,GP6ZP626JKA1,8PXMCVAG,FL,8M6CL,PXMG,AME401_PM3,260463.0,P_78_GABON_R1,2025-11-22 22:39:43,ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-11-23 00:43:44,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXMCGMT61NA1,1,0,1,AME401,D529548,626,10.0,10.0,OFF,ON,ON,ON,OFF,3628.0,220.0,2424.0,136.0,225.0,C_CURTANA_L100,9.4531466667,11/22/2025 10:39:43 PM,0.5633197222,10.0,4.6943310185,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,4.166666666664286,42,0.0,0.0,0.3333333333285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5315315315337843,74,0.0,0.0,0.9594594594513514,0.0,0.0,0.018018018017567566,0.0,0.0,0.00902027027027027,0.0,0.0,3,2.600550964190909,121,0.0,0.0,0.7961432506801653,0.0,0.0,0.02479338842892562,0.0,0.0,0.006694214876033058,3.9430092592592594
D5295480,GP6ZP641JKC5,8PXMCVAG,FL,8M6CL,PXMG,AME401_PM3,260463.0,P_78_GABON_R1,2025-11-22 22:18:44,ICCR2+CV+GF,4,0.0,BSL,ZERO,True,2025-11-23 00:43:44,BPD448,0.0,BSL,ZERO,True,0.0,BSL,ZERO,True,SNY449,8PXMCGMT61NA1,1,0,1,AME401,D529548,641,4.0,4.0,OFF,ON,ON,ON,OFF,3628.0,220.0,2424.0,136.0,225.0,C_CURTANA_L100,9.4531466667,11/22/2025 10:18:44 PM,0.5633197222,10.0,4.6943310185,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,4.06976744185814,43,0.0,0.0,0.32558139534418606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5315315315337843,74,0.0,0.0,0.9594594594513514,0.0,0.0,0.018018018017567566,0.0,0.0,0.00902027027027027,0.0,0.0,3,2.600550964190909,121,0.0,0.0,0.7961432506801653,0.0,0.0,0.02479338842892562,0.0,0.0,0.006694214876033058,3.9284375
D5295480,GP6ZP649JKH1,8PXMCVAG,FL,8M6CL,PXMG,AME401_PM3,260463.0,P_78_GABON_R1,2025-11-22 22:11:44,ICCR2+CV+GF,4,0.028674,HIGHFLIER,HIGHFLIER,False,2025-11-23 00:43:44,BPD448,0.0,BSL,ZERO,True,0.028674,HIGHFLIER,HIGHFLIER,False,SNY510,8PXMCGMT61NA2,1,0,1,AME401,D529548,649,2.0,2.0,OFF,ON,ON,ON,OFF,3628.0,220.0,2424.0,136.0,225.0,C_CURTANA_L100,9.4531466667,11/22/2025 10:11:44 PM,0.5633197222,10.0,4.6943310185,FL78.31YBC_SNIP_DLP2203458-1_2586,0.0,0.0,1,4.06976744185814,43,0.0,0.0,0.32558139534418606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.5315315315337843,74,0.0,0.0,0.9594594594513514,0.0,0.0,0.018018018017567566,0.0,0.0,0.00902027027027027,0.0,0.0,3,2.600550964190909,121,0.0,0.0,0.7961432506801653,0.0,0.0,0.02479338842892562,0.0,0.0,0.006694214876033058,3.923576388888889
