WAFER_ID,LAYER,LOT7,INSPECT_TIME,CHM_DEP_EQUIP_1278_AR189_1000_HVM_BATCH,CHM_DEP_EQUIP_9110D_310,CHM_DEP_EQUIP_BARC_TBF_CIPAMC_8102_1100,CHM_DEP_EQUIP_BARC_TBF_CIPAMC_9110D_1000,CHM_DEP_EQUIP_BARC_TBF_LPCLEAN,CHM_DEP_EQUIP_PLUTO_ESD_FORK,CHM_DEP_PROCESS_6001_V5_12_G,CHM_DEP_PROCESS_CHOZO,HM_CLN_EQUIP_HRVA3_LEOCB,HM_CLN_EQUIP_HRVA_LEOCB_1278,HM_CLN_EQUIP_HRVA_LEOCB_1278_P2,HM_CLN_EQUIP_KOH_TNPPFREE_DRUM,HM_CLN_EQUIP_LEOCB,HM_CLN_EQUIP_LEOCB_CHEMLOCK,HM_CLN_EQUIP_LEOCB_PULSE_FFPM,HM_CLN_EQUIP_LEOCB_TNPP_FREE_NH4OH,HM_CLN_EQUIP_LEOCB_TRC_NDTD_ER_PILOT,HM_CLN_EQUIP_MFG_L4_PWP_LEO_CHUCKS_REFURB_QUAL_LEOCB,HM_CLN_EQUIP_R3HRVA_LEOCB_1278,HM_CLN_EQUIP_TNPPFREEKOH,HM_CLN_EQUIP_TRC_PALL_STPS1_AND_HYBRID_CONFGURATION_FILTERS_PILOT_WW0626,HM_CLN_EQUIP_TR_PLUS_CB,HM_CLN_PROCESS_CNS4,HM_CLN_PROCESS_DELTRIM,HM_CLN_PROCESS_KMX8,HM_CLN_PROCESS_LEOCB_270CNS_EXTRA_DTD1,HM_ETCH_EQUIP_AMECT_CH_CLEAN2,HM_ETCH_EQUIP_AMECT_GF,HM_ETCH_EQUIP_AMECT_LIDS,HM_ETCH_EQUIP_AMECT_LINERS,HM_ETCH_EQUIP_AMECT_MF_CLEAN,HM_ETCH_EQUIP_AMECT_TEFLON_SHIM,HM_ETCH_EQUIP_FK_PM_PILOT_EXT,HM_ETCH_PROCESS_80P_ROADRUNNER,HM_ETCH_PROCESS_80P_ROADRUNNER_W78,HM_ETCH_PROCESS_ICCR_CCMR3_WL,HM_ETCH_PROCESS_NONE,SED_EQUIP_2805_CIPVII,SED_EQUIP_2805_XPR4_NPT3,SED_EQUIP_N58_XPR5,SED_EQUIP_PLUTO_ESD_FORK,SED_EQUIP_PROV_STREAKTS,SED_PROCESS_2805_6Q6,SED_PROCESS_2805_AJ,SED_PROCESS_2805_AK,SED_PROCESS_ACE_RECIPE_OPTIMIZATION,SED_PROCESS_CHOZO,SIARC_DEP_EQUIP_1278_AR189_1000_HVM_BATCH,SIARC_DEP_EQUIP_9110D_317,SIARC_DEP_EQUIP_BARC_TBF_CIPAMC_9825_280,SIARC_DEP_EQUIP_BARC_TBF_LPCLEAN,SIARC_DEP_EQUIP_PLUTO_ESD_FORK,SIARC_DEP_PROCESS_6001_V5_12_G,SIARC_DEP_PROCESS_CHOZO,HM_CLN_EQUIP_HRVA_LEOCB_1278_P3
KJA9Y007WFD0,8M5CL,D607576,2026-05-07 08:32:41,,,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,GABON_B10_R3,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA9Y009WFE1,8M5CL,D607576,2026-05-07 08:32:41,,,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,GABON_B10_R3,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HCHFA040MMF7,8M6CL,D604235,2026-05-07 06:20:05,,,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C5301883,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
HCHFA041MMC6,8M6CL,D604235,2026-05-07 06:20:05,,,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C5301883,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A28MA101SLB0,8M5CL,D605E99,2026-05-07 06:05:10,,,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,POR,UNDEFINED,RUN@higherMB,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,GABON_B10_R3,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A28MA105SLD2,8M5CL,D605E99,2026-05-07 06:05:10,,,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,POR,UNDEFINED,RUN@higherMB,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,GABON_B10_R3,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA6K021WFB6,8M6CL,D604224,2026-05-07 02:40:16,,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,POR,UNDEFINED,RUN@higherMB,,NON R3 HRVA,UNDEFINED,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,USED(2),MF_CLEAN_UNDEFINED,Without_TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA6K037WFC2,8M6CL,D604224,2026-05-07 02:40:16,,,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,POR,UNDEFINED,RUN@higherMB,,NON R3 HRVA,UNDEFINED,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A27VC029SLE3,8M6CL,D606451,2026-05-07 01:07:15,,,,,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,PULSE,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF_NOT_DEFINED,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,ROADRUNNER_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A27VC031SLE3,8M6CL,D606451,2026-05-07 01:07:15,,,,,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,PULSE,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF_NOT_DEFINED,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,ROADRUNNER_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA9W011WFD3,8M6CL,D606460,2026-05-06 20:25:33,,,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,POR,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA9W038WFF2,8M6CL,D606460,2026-05-06 20:25:33,,,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,POR,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
GT7EJ253JKB0,8M6CL,D606461,2026-05-06 09:28:52,,,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TF_NOT_DEFINED,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
GT7EJ254JKF2,8M6CL,D606461,2026-05-06 09:28:52,,,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TF_NOT_DEFINED,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA6M355WFA7,8M6CL,D607555,2026-05-06 05:35:59,,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(2),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA6M397WFF2,8M6CL,D607555,2026-05-06 05:35:59,,,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(2),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA6M398WFC1,8M6CL,D607555,2026-05-06 05:35:59,,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(2),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA6M465WFE4,8M6CL,D607555,2026-05-06 05:35:59,,,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,UNDEFINED,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(2),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJ6TN310WFB7,8M6CL,D552333,2026-05-06 05:18:05,,,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,POR,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,NON R3 HRVA,UNDEFINED,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJ7HC065WFC5,8M6CL,D552333,2026-05-06 05:18:05,,,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,POR,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,NON R3 HRVA,UNDEFINED,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJ7HC111WFG4,8M6CL,D552333,2026-05-06 05:18:05,,,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,POR,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,NON R3 HRVA,UNDEFINED,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJ7HC218WFF7,8M6CL,D552333,2026-05-06 05:18:05,,,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,TNPPFREEKOH,UNDEFINED,,POR,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,NON R3 HRVA,UNDEFINED,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
IEFPA006MMF2,8M5CL,D604228,2026-05-06 05:00:19,,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,PULSE,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TF_NOT_DEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,GABON_B10_R3,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
IEFPA009MMD2,8M5CL,D604228,2026-05-06 05:00:19,,,,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,PULSE,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,RECOATED,MF_CLEAN_UNDEFINED,TF_NOT_DEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,GABON_B10_R3,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA9T270WFB1,8M6CL,D606459,2026-05-06 04:24:30,,,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,PULSE,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,UNDEFINED,UNDEFINED,,ROADRUNNER_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJA9T279WFC4,8M6CL,D606459,2026-05-06 04:24:30,,,POR_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,PULSE,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(1),NEW,MF_CLEAN_UNDEFINED,TF_NOT_DEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,ROADRUNNER_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A29ZA027SLD4,8M5CL,D604232,2026-05-06 01:08:33,,,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,POR,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(2),USED(2),MF_CLEAN_UNDEFINED,Without_TS,UNDEFINED,UNDEFINED,UNDEFINED,,GABON_B10_R3,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A29ZA028SLA3,8M5CL,D604232,2026-05-06 01:08:33,,,CIP_AMC,POR_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,POR,UNDEFINED,UNDEFINED,,NON R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(2),USED(2),MF_CLEAN_UNDEFINED,Without_TS,UNDEFINED,UNDEFINED,UNDEFINED,,GABON_B10_R3,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJAUF526WFG4,8M6CL,D606458,2026-05-05 23:47:25,,,CIP_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,PULSE,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
KJAUF533WFF5,8M6CL,D606458,2026-05-05 23:47:25,,,POR_AMC,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,PULSE,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF_NOT_DEFINED,NEW,NEW,MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,C6013709,CIP_AMC,LPCLEAN_1,NO ESD FORK,UNDEFINED,NOT_CHOZO,
A26LJ150SLB1,8M6CL,D603129,2026-05-05 22:26:03,,,,,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,,UNDEFINED,UNDEFINED,,UNDEFINED,,PULSE,UNDEFINED,RUN@higherMB + CNS_extra_DTD,,4hr R3 HRVA,,UNDEFINED,Non TR+,,DELTRIM,UNDEFINED,UNDEFINED,CLEAN2_NOT_DEFINED,GF,USED(2),USED(1),MF_CLEAN_UNDEFINED,TS,UNDEFINED,POR_GABON,UNDEFINED,,GABON_R1,UNDEFINED,UNDEFINED,NO_XPR5,NO ESD FORK,,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,UNDEFINED,,,POR_AMC,PRE_LPCLEAN,NO ESD FORK,UNDEFINED,NOT_CHOZO,
